Date,Name of State / UT,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,Death,Total Confirmed cases
2020-05-10,West Bengal,1786,0,372,171,1786
2020-05-11,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-11,Andhra Pradesh,1980,0,925,45,1980
2020-05-11,Arunachal Pradesh,1,0,1,0,1
2020-05-11,Assam,63,0,34,2,63
2020-05-11,Bihar,696,0,365,6,696
2020-05-11,Chandigarh,169,0,24,2,169
2020-05-11,Chhattisgarh,59,0,49,0,59
2020-05-11,Dadar Nagar Haveli,1,0,0,0,1
2020-05-11,Delhi,6922,1,2069,73,6923
2020-05-11,Goa,6,1,7,0,7
2020-05-11,Gujarat,8193,1,2545,493,8194
2020-05-11,Haryana,689,14,300,10,703
2020-05-11,Himachal Pradesh,55,0,39,2,55
2020-05-11,Jammu and Kashmir,861,0,383,9,861
2020-05-11,Jharkhand,157,0,78,3,157
2020-05-11,Karnataka,848,0,424,31,848
2020-05-11,Kerala,504,8,489,4,512
2020-05-11,Ladakh,42,0,21,0,42
2020-05-11,Madhya Pradesh,3614,0,1676,215,3614
2020-05-11,Maharashtra,22168,3,4199,832,22171
2020-05-11,Manipur,2,0,2,0,2
2020-05-11,Meghalaya,13,0,10,1,13
2020-05-11,Mizoram,1,0,1,0,1
2020-05-11,Odisha,377,0,68,3,377
2020-05-11,Puducherry,9,0,6,0,9
2020-05-11,Punjab,1823,0,166,31,1823
2020-05-11,Rajasthan,3812,2,2176,107,3814
2020-05-11,Tamil Nadu,7198,6,1959,47,7204
2020-05-11,Telengana,1186,10,750,30,1196
2020-05-11,Tripura,150,0,2,0,150
2020-05-11,Uttarakhand,67,1,46,1,68
2020-05-11,Uttar Pradesh,3466,1,1653,74,3467
2020-05-11,West Bengal,1939,0,417,185,1939
2020-05-12,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-12,Andhra Pradesh,2018,0,975,45,2018
2020-05-12,Arunachal Pradesh,1,0,1,0,1
2020-05-12,Assam,65,0,34,2,65
2020-05-12,Bihar,747,0,377,6,747
2020-05-12,Chandigarh,174,0,24,2,174
2020-05-12,Chhattisgarh,59,0,53,0,59
2020-05-12,Dadar Nagar Haveli,1,0,0,0,1
2020-05-12,Delhi,7232,1,2129,73,7233
2020-05-12,Goa,6,1,7,0,7
2020-05-12,Gujarat,8540,1,2780,513,8541
2020-05-12,Haryana,716,14,337,11,730
2020-05-12,Himachal Pradesh,59,0,39,2,59
2020-05-12,Jammu and Kashmir,879,0,427,10,879
2020-05-12,Jharkhand,160,0,78,3,160
2020-05-12,Karnataka,862,0,426,31,862
2020-05-12,Kerala,511,8,489,4,519
2020-05-12,Ladakh,42,0,21,0,42
2020-05-12,Madhya Pradesh,3785,0,1747,221,3785
2020-05-12,Maharashtra,23398,3,4786,868,23401
2020-05-12,Manipur,2,0,2,0,2
2020-05-12,Meghalaya,13,0,10,1,13
2020-05-12,Mizoram,1,0,1,0,1
2020-05-12,Odisha,414,0,85,3,414
2020-05-12,Puducherry,12,0,6,0,12
2020-05-12,Punjab,1877,0,168,31,1877
2020-05-12,Rajasthan,3986,2,2264,113,3988
2020-05-12,Tamil Nadu,7996,6,2051,53,8002
2020-05-12,Telengana,1265,10,800,30,1275
2020-05-12,Tripura,152,0,2,0,152
2020-05-12,Uttarakhand,67,1,46,1,68
2020-05-12,Uttar Pradesh,3572,1,1758,80,3573
2020-05-12,West Bengal,2063,0,499,190,2063
2020-05-13,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-13,Andhra Pradesh,2090,0,1056,46,2090
2020-05-13,Arunachal Pradesh,1,0,1,0,1
2020-05-13,Assam,65,0,39,2,65
2020-05-13,Bihar,831,0,383,6,831
2020-05-13,Chandigarh,187,0,28,3,187
2020-05-13,Chhattisgarh,59,0,54,0,59
2020-05-13,Dadar Nagar Haveli,1,0,0,0,1
2020-05-13,Delhi,7638,1,2512,86,7639
2020-05-13,Goa,6,1,7,0,7
2020-05-13,Gujarat,8902,1,3246,537,8903
2020-05-13,Haryana,766,14,342,11,780
2020-05-13,Himachal Pradesh,65,0,39,2,65
2020-05-13,Jammu and Kashmir,934,0,455,10,934
2020-05-13,Jharkhand,172,0,79,3,172
2020-05-13,Karnataka,925,0,433,31,925
2020-05-13,Kerala,516,8,489,4,524
2020-05-13,Ladakh,42,0,21,0,42
2020-05-13,Madhya Pradesh,3986,0,1860,225,3986
2020-05-13,Maharashtra,24424,3,5125,921,24427
2020-05-13,Manipur,2,0,2,0,2
2020-05-13,Meghalaya,13,0,10,1,13
2020-05-13,Mizoram,1,0,1,0,1
2020-05-13,Odisha,437,0,116,3,437
2020-05-13,Puducherry,13,0,9,1,13
2020-05-13,Punjab,1914,0,171,32,1914
2020-05-13,Rajasthan,4124,2,2378,117,4126
2020-05-13,Tamil Nadu,8712,6,2134,61,8718
2020-05-13,Telengana,1316,10,830,32,1326
2020-05-13,Tripura,154,0,2,0,154
2020-05-13,Uttarakhand,68,1,46,1,69
2020-05-13,Uttar Pradesh,3663,1,1873,82,3664
2020-05-13,West Bengal,2173,0,612,198,2173
2020-05-14,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-14,Andhra Pradesh,2137,0,1142,47,2137
2020-05-14,Arunachal Pradesh,1,0,1,0,1
2020-05-14,Assam,80,0,39,2,80
2020-05-14,Bihar,940,0,388,7,940
2020-05-14,Chandigarh,187,0,28,3,187
2020-05-14,Chhattisgarh,59,0,55,0,59
2020-05-14,Dadar Nagar Haveli,1,0,0,0,1
2020-05-14,Delhi,7997,1,2858,106,7998
2020-05-14,Goa,6,1,7,0,7
2020-05-14,Gujarat,9266,1,3562,566,9267
2020-05-14,Haryana,779,14,418,11,793
2020-05-14,Himachal Pradesh,66,0,39,2,66
2020-05-14,Jammu and Kashmir,971,0,466,11,971
2020-05-14,Jharkhand,173,0,79,3,173
2020-05-14,Karnataka,959,0,451,33,959
2020-05-14,Kerala,526,8,490,4,534
2020-05-14,Ladakh,43,0,22,0,43
2020-05-14,Madhya Pradesh,4173,0,2004,232,4173
2020-05-14,Maharashtra,25919,3,5547,975,25922
2020-05-14,Manipur,2,0,2,0,2
2020-05-14,Meghalaya,13,0,10,1,13
2020-05-14,Mizoram,1,0,1,0,1
2020-05-14,Odisha,538,0,143,3,538
2020-05-14,Puducherry,13,0,9,1,13
2020-05-14,Punjab,1924,0,200,32,1924
2020-05-14,Rajasthan,4326,2,2459,121,4328
2020-05-14,Tamil Nadu,9221,6,2176,64,9227
2020-05-14,Telengana,1357,10,940,34,1367
2020-05-14,Tripura,155,0,16,0,155
2020-05-14,Uttarakhand,71,1,46,1,72
2020-05-14,Uttar Pradesh,3728,1,1902,83,3729
2020-05-14,West Bengal,2290,0,702,207,2290
2020-05-15,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-15,Andhra Pradesh,2205,0,1192,48,2205
2020-05-15,Arunachal Pradesh,1,0,1,0,1
2020-05-15,Assam,87,0,39,2,87
2020-05-15,Bihar,994,0,411,7,994
2020-05-15,Chandigarh,191,0,37,3,191
2020-05-15,Chhattisgarh,60,0,56,0,60
2020-05-15,Dadar Nagar Haveli,1,0,0,0,1
2020-05-15,Delhi,8469,1,3045,115,8470
2020-05-15,Goa,13,1,7,0,14
2020-05-15,Gujarat,9590,1,3753,586,9591
2020-05-15,Haryana,804,14,439,11,818
2020-05-15,Himachal Pradesh,74,0,39,2,74
2020-05-15,Jammu and Kashmir,983,0,485,11,983
2020-05-15,Jharkhand,197,0,87,3,197
2020-05-15,Karnataka,987,0,460,35,987
2020-05-15,Kerala,552,8,491,4,560
2020-05-15,Ladakh,43,0,22,0,43
2020-05-15,Madhya Pradesh,4426,0,2171,237,4426
2020-05-15,Maharashtra,27521,3,6059,1019,27524
2020-05-15,Manipur,3,0,2,0,3
2020-05-15,Meghalaya,13,0,11,1,13
2020-05-15,Mizoram,1,0,1,0,1
2020-05-15,Odisha,611,0,158,3,611
2020-05-15,Puducherry,13,0,9,1,13
2020-05-15,Punjab,1935,0,223,32,1935
2020-05-15,Rajasthan,4532,2,2580,125,4534
2020-05-15,Tamil Nadu,9668,6,2240,66,9674
2020-05-15,Telengana,1404,10,950,34,1414
2020-05-15,Tripura,156,0,29,0,156
2020-05-15,Uttarakhand,77,1,50,1,78
2020-05-15,Uttar Pradesh,3901,1,2072,88,3902
2020-05-15,West Bengal,2377,0,768,215,2377
2020-05-16,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-16,Andhra Pradesh,2307,0,1252,48,2307
2020-05-16,Arunachal Pradesh,1,0,1,0,1
2020-05-16,Assam,90,0,41,2,90
2020-05-16,Bihar,1018,0,438,7,1018
2020-05-16,Chandigarh,191,0,37,3,191
2020-05-16,Chhattisgarh,66,0,56,0,66
2020-05-16,Dadar Nagar Haveli,1,0,0,0,1
2020-05-16,Delhi,8894,1,3518,123,8895
2020-05-16,Goa,14,1,7,0,15
2020-05-16,Gujarat,9930,1,4035,606,9931
2020-05-16,Haryana,804,14,439,11,818
2020-05-16,Himachal Pradesh,76,0,39,3,76
2020-05-16,Jammu and Kashmir,1013,0,513,11,1013
2020-05-16,Jharkhand,203,0,87,3,203
2020-05-16,Karnataka,1056,0,480,36,1056
2020-05-16,Kerala,568,8,492,4,576
2020-05-16,Ladakh,43,0,22,0,43
2020-05-16,Madhya Pradesh,4595,0,2283,239,4595
2020-05-16,Maharashtra,29097,3,6564,1068,29100
2020-05-16,Manipur,3,0,2,0,3
2020-05-16,Meghalaya,13,0,11,1,13
2020-05-16,Mizoram,1,0,1,0,1
2020-05-16,Odisha,672,0,166,3,672
2020-05-16,Puducherry,13,0,9,1,13
2020-05-16,Punjab,1935,0,305,32,1935
2020-05-16,Rajasthan,4725,2,2677,125,4727
2020-05-16,Tamil Nadu,10102,6,2599,71,10108
2020-05-16,Telengana,1444,10,959,34,1454
2020-05-16,Tripura,156,0,42,0,156
2020-05-16,Uttarakhand,81,1,51,1,82
2020-05-16,Uttar Pradesh,4056,1,2165,95,4057
2020-05-16,West Bengal,2461,0,829,225,2461
2020-05-17,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-17,Andhra Pradesh,2355,0,1353,49,2355
2020-05-17,Arunachal Pradesh,1,0,1,0,1
2020-05-17,Assam,92,0,41,2,92
2020-05-17,Bihar,1179,0,453,7,1179
2020-05-17,Chandigarh,191,0,51,3,191
2020-05-17,Chhattisgarh,67,0,56,0,67
2020-05-17,Dadar Nagar Haveli,1,0,0,0,1
2020-05-17,Delhi,9332,1,3926,129,9333
2020-05-17,Goa,16,1,7,0,17
2020-05-17,Gujarat,10987,1,4308,625,10988
2020-05-17,Haryana,873,14,514,13,887
2020-05-17,Himachal Pradesh,78,0,43,3,78
2020-05-17,Jammu and Kashmir,1121,0,542,12,1121
2020-05-17,Jharkhand,217,0,113,3,217
2020-05-17,Karnataka,1092,0,496,36,1092
2020-05-17,Kerala,579,8,495,4,587
2020-05-17,Ladakh,43,0,22,0,43
2020-05-17,Madhya Pradesh,4789,0,2315,243,4789
2020-05-17,Maharashtra,30703,3,7088,1135,30706
2020-05-17,Manipur,7,0,2,0,7
2020-05-17,Meghalaya,13,0,11,1,13
2020-05-17,Mizoram,1,0,1,0,1
2020-05-17,Odisha,737,0,196,3,737
2020-05-17,Puducherry,13,0,9,1,13
2020-05-17,Punjab,1946,0,1257,32,1946
2020-05-17,Rajasthan,4958,2,2839,126,4960
2020-05-17,Tamil Nadu,10579,6,3538,74,10585
2020-05-17,Telengana,1499,10,971,34,1509
2020-05-17,Tripura,167,0,64,0,167
2020-05-17,Uttarakhand,87,1,51,1,88
2020-05-17,Uttar Pradesh,4257,1,2441,104,4258
2020-05-17,West Bengal,2576,0,872,232,2576
2020-05-18,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-18,Andhra Pradesh,2407,0,1456,50,2407
2020-05-18,Arunachal Pradesh,1,0,1,0,1
2020-05-18,Assam,101,0,41,2,101
2020-05-18,Bihar,1262,0,475,8,1262
2020-05-18,Chandigarh,191,0,51,3,191
2020-05-18,Chhattisgarh,86,0,59,0,86
2020-05-18,Dadar Nagar Haveli,1,0,0,0,1
2020-05-18,Delhi,10053,1,4485,160,10054
2020-05-18,Goa,28,1,7,0,29
2020-05-18,Gujarat,11378,1,4499,659,11379
2020-05-18,Haryana,896,14,562,14,910
2020-05-18,Himachal Pradesh,80,0,44,3,80
2020-05-18,Jammu and Kashmir,1183,0,575,13,1183
2020-05-18,Jharkhand,223,0,113,3,223
2020-05-18,Karnataka,1147,0,509,37,1147
2020-05-18,Kerala,593,8,497,4,601
2020-05-18,Ladakh,43,0,24,0,43
2020-05-18,Madhya Pradesh,4977,0,2403,248,4977
2020-05-18,Maharashtra,33050,3,7688,1198,33053
2020-05-18,Manipur,7,0,2,0,7
2020-05-18,Meghalaya,13,0,11,1,13
2020-05-18,Mizoram,1,0,1,0,1
2020-05-18,Odisha,828,0,220,4,828
2020-05-18,Puducherry,13,0,9,1,13
2020-05-18,Punjab,1964,0,1366,35,1964
2020-05-18,Rajasthan,5200,2,2992,131,5202
2020-05-18,Tamil Nadu,11218,6,4172,78,11224
2020-05-18,Telengana,1541,10,992,34,1551
2020-05-18,Tripura,167,0,85,0,167
2020-05-18,Uttarakhand,91,1,52,1,92
2020-05-18,Uttar Pradesh,4258,1,2441,104,4259
2020-05-18,West Bengal,2677,0,959,238,2677
2020-05-19,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-19,Andhra Pradesh,2474,0,1552,50,2474
2020-05-19,Arunachal Pradesh,1,0,1,0,1
2020-05-19,Assam,107,0,41,2,107
2020-05-19,Bihar,1391,0,494,9,1391
2020-05-19,Chandigarh,196,0,54,3,196
2020-05-19,Chhattisgarh,93,0,59,0,93
2020-05-19,Dadar Nagar Haveli,1,0,0,0,1
2020-05-19,Delhi,10053,1,4485,168,10054
2020-05-19,Goa,37,1,7,0,38
2020-05-19,Gujarat,11744,1,4804,694,11745
2020-05-19,Haryana,914,14,598,14,928
2020-05-19,Himachal Pradesh,90,0,44,3,90
2020-05-19,Jammu and Kashmir,1289,0,609,15,1289
2020-05-19,Jharkhand,223,0,113,3,223
2020-05-19,Karnataka,1246,0,530,37,1246
2020-05-19,Kerala,622,8,497,4,630
2020-05-19,Ladakh,43,0,41,0,43
2020-05-19,Madhya Pradesh,5236,0,2435,252,5236
2020-05-19,Maharashtra,35055,3,8437,1249,35058
2020-05-19,Manipur,7,0,2,0,7
2020-05-19,Meghalaya,13,0,11,1,13
2020-05-19,Mizoram,1,0,1,0,1
2020-05-19,Odisha,876,0,220,4,876
2020-05-19,Puducherry,18,0,9,1,18
2020-05-19,Punjab,1980,0,1547,37,1980
2020-05-19,Rajasthan,5505,2,3218,138,5507
2020-05-19,Tamil Nadu,11754,6,4406,81,11760
2020-05-19,Telengana,1587,10,1000,35,1597
2020-05-19,Tripura,167,0,85,0,167
2020-05-19,Uttarakhand,92,1,52,1,93
2020-05-19,Uttar Pradesh,4604,1,2783,118,4605
2020-05-19,West Bengal,2825,0,1006,244,2825
2020-05-20,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-20,Andhra Pradesh,2532,0,1621,52,2532
2020-05-20,Arunachal Pradesh,1,0,1,0,1
2020-05-20,Assam,142,0,41,4,142
2020-05-20,Bihar,1498,0,534,9,1498
2020-05-20,Chandigarh,200,0,57,3,200
2020-05-20,Chhattisgarh,101,0,59,0,101
2020-05-20,Dadar Nagar Haveli,1,0,0,0,1
2020-05-20,Delhi,10553,1,4750,168,10554
2020-05-20,Goa,45,1,7,0,46
2020-05-20,Gujarat,12139,1,5043,719,12140
2020-05-20,Haryana,950,14,627,14,964
2020-05-20,Himachal Pradesh,92,0,47,3,92
2020-05-20,Jammu and Kashmir,1317,0,653,17,1317
2020-05-20,Jharkhand,231,0,127,3,231
2020-05-20,Karnataka,1397,0,544,40,1397
2020-05-20,Kerala,634,8,497,4,642
2020-05-20,Ladakh,43,0,43,0,43
2020-05-20,Madhya Pradesh,5465,0,2630,258,5465
2020-05-20,Maharashtra,37133,3,9639,1325,37136
2020-05-20,Manipur,9,0,2,0,9
2020-05-20,Meghalaya,13,0,12,1,13
2020-05-20,Mizoram,1,0,1,0,1
2020-05-20,Odisha,978,0,277,5,978
2020-05-20,Puducherry,18,0,9,1,18
2020-05-20,Punjab,2002,0,1642,38,2002
2020-05-20,Rajasthan,5843,2,3337,143,5845
2020-05-20,Tamil Nadu,12442,6,4895,84,12448
2020-05-20,Telengana,1624,10,1010,38,1634
2020-05-20,Tripura,173,0,116,0,173
2020-05-20,Uttarakhand,110,1,52,1,111
2020-05-20,Uttar Pradesh,4925,1,2918,123,4926
2020-05-20,West Bengal,2961,0,1074,250,2961
2020-05-21,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-21,Andhra Pradesh,2602,0,1640,53,2602
2020-05-21,Arunachal Pradesh,1,0,1,0,1
2020-05-21,Assam,170,0,48,4,170
2020-05-21,Bihar,1674,0,571,10,1674
2020-05-21,Chandigarh,202,0,57,3,202
2020-05-21,Chhattisgarh,115,0,59,0,115
2020-05-21,Dadar Nagar Haveli,1,0,0,0,1
2020-05-21,Delhi,11087,1,5192,176,11088
2020-05-21,Goa,49,1,7,0,50
2020-05-21,Gujarat,12536,1,5219,749,12537
2020-05-21,Haryana,979,14,648,14,993
2020-05-21,Himachal Pradesh,110,0,54,3,110
2020-05-21,Jammu and Kashmir,1390,0,678,18,1390
2020-05-21,Jharkhand,231,0,127,3,231
2020-05-21,Karnataka,1462,0,556,41,1462
2020-05-21,Kerala,658,8,502,4,666
2020-05-21,Ladakh,44,0,43,0,44
2020-05-21,Madhya Pradesh,5735,0,2733,267,5735
2020-05-21,Maharashtra,39294,3,10318,1390,39297
2020-05-21,Manipur,25,0,2,0,25
2020-05-21,Meghalaya,14,0,12,1,14
2020-05-21,Mizoram,1,0,1,0,1
2020-05-21,Odisha,1052,0,307,6,1052
2020-05-21,Puducherry,18,0,9,0,18
2020-05-21,Punjab,2005,0,1794,38,2005
2020-05-21,Rajasthan,6013,2,3404,147,6015
2020-05-21,Tamil Nadu,13185,6,5882,87,13191
2020-05-21,Telengana,1651,10,1015,40,1661
2020-05-21,Tripura,173,0,133,0,173
2020-05-21,Uttarakhand,121,1,53,1,122
2020-05-21,Uttar Pradesh,5174,1,3066,127,5175
2020-05-21,West Bengal,3103,0,1136,253,3103
2020-05-22,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-22,Andhra Pradesh,2647,0,1709,53,2647
2020-05-22,Arunachal Pradesh,1,0,1,0,1
2020-05-22,Assam,203,0,54,4,203
2020-05-22,Bihar,1982,0,593,11,1982
2020-05-22,Chandigarh,217,0,139,3,217
2020-05-22,Chhattisgarh,128,0,59,0,128
2020-05-22,Dadar Nagar Haveli,1,0,0,0,1
2020-05-22,Delhi,11658,1,5567,194,11659
2020-05-22,Goa,51,1,7,0,52
2020-05-22,Gujarat,12904,1,5488,773,12905
2020-05-22,Haryana,1017,14,681,15,1031
2020-05-22,Himachal Pradesh,152,0,59,3,152
2020-05-22,Jammu and Kashmir,1449,0,684,20,1449
2020-05-22,Jharkhand,290,0,129,3,290
2020-05-22,Karnataka,1605,0,571,41,1605
2020-05-22,Kerala,682,8,510,4,690
2020-05-22,Ladakh,44,0,43,0,44
2020-05-22,Madhya Pradesh,5981,0,2843,270,5981
2020-05-22,Maharashtra,41639,3,11726,1454,41642
2020-05-22,Manipur,25,0,2,0,25
2020-05-22,Meghalaya,14,0,12,1,14
2020-05-22,Mizoram,1,0,1,0,1
2020-05-22,Odisha,1103,0,393,7,1103
2020-05-22,Puducherry,20,0,10,0,20
2020-05-22,Punjab,2028,0,1819,39,2028
2020-05-22,Rajasthan,6225,2,3485,151,6227
2020-05-22,Tamil Nadu,13961,6,6282,94,13967
2020-05-22,Telengana,1689,10,1035,45,1699
2020-05-22,Tripura,173,0,148,0,173
2020-05-22,Uttarakhand,145,1,54,1,146
2020-05-22,Uttar Pradesh,5514,1,3204,138,5515
2020-05-22,West Bengal,3197,0,1193,259,3197
2020-05-23,Andaman and Nicobar Islands,33,0,33,0,33
2020-05-23,Andhra Pradesh,2709,0,1763,55,2709
2020-05-23,Arunachal Pradesh,1,0,1,0,1
2020-05-23,Assam,259,0,54,4,259
